filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,styleItemUniqueId,styleItemGeometryType,notes
{Symbols_Root}\Appendices\ControlMeasures\25241303.emf,64,Fires Areas : Censor Zone : Circular,Control Measure : Area,Control Measure;Fires Areas;Censor Zone;Circular;MAIN;SIDC_IS_NA;Area;Fires Areas : Censor Zone : Circular;25241303,25241303,Area,
{Symbols_Root}\Appendices\ControlMeasures\25241401.emf,64,Fires Areas : Critical Friendly Zone : Irregular,Control Measure : Area,Control Measure;Fires Areas;Critical Friendly Zone;Irregular;MAIN;G*FPAZFI--****X;Area;Fires Areas : Critical Friendly Zone : Irregular;25241401,25241401,Area,
{Symbols_Root}\Appendices\ControlMeasures\25241402.emf,64,Fires Areas : Critical Friendly Zone : Rectangular,Control Measure : Area,Control Measure;Fires Areas;Critical Friendly Zone;Rectangular;MAIN;G*FPAZFR--****X;Area;Fires Areas : Critical Friendly Zone : Rectangular;25241402,25241402,Area,
{Symbols_Root}\Appendices\ControlMeasures\25241403.emf,64,Fires Areas : Critical Friendly Zone : Circular,Control Measure : Area,Control Measure;Fires Areas;Critical Friendly Zone;Circular;MAIN;SIDC_IS_NA;Area;Fires Areas : Critical Friendly Zone : Circular;25241403,25241403,Area,
{Symbols_Root}\Appendices\ControlMeasures\25241501.emf,64,Fires Areas : Dead Space Area : Irregular,Control Measure : Area,Control Measure;Fires Areas;Dead Space Area;Irregular;MAIN;G*FPACDI--****X;Area;Fires Areas : Dead Space Area : Irregular;25241501,25241501,Area,
{Symbols_Root}\Appendices\ControlMeasures\25241502.emf,64,Fires Areas : Dead Space Area : Rectangular,Control Measure : Area,Control Measure;Fires Areas;Dead Space Area;Rectangular;MAIN;G*FPACDR--****X;Area;Fires Areas : Dead Space Area : Rectangular;25241502,25241502,Area,
{Symbols_Root}\Appendices\ControlMeasures\25241503.emf,64,Fires Areas : Dead Space Area : Circular,Control Measure : Area,Control Measure;Fires Areas;Dead Space Area;Circular;MAIN;G*FPACDC--****X;Area;Fires Areas : Dead Space Area : Circular;25241503,25241503,Area,
{Symbols_Root}\Appendices\ControlMeasures\25241601.emf,64,Fires Areas : Sensor Zone : Irregular,Control Measure : Area,Control Measure;Fires Areas;Sensor Zone;Irregular;MAIN;G*FPACEI--****X;Area;Fires Areas : Sensor Zone : Irregular;25241601,25241601,Area,
{Symbols_Root}\Appendices\ControlMeasures\25241602.emf,64,Fires Areas : Sensor Zone : Rectangular,Control Measure : Area,Control Measure;Fires Areas;Sensor Zone;Rectangular;MAIN;G*FPACER--****X;Area;Fires Areas : Sensor Zone : Rectangular;25241602,25241602,Area,
{Symbols_Root}\Appendices\ControlMeasures\25241603.emf,64,Fires Areas : Sensor Zone : Circular,Control Measure : Area,Control Measure;Fires Areas;Sensor Zone;Circular;MAIN;G*FPACEC--****X;Area;Fires Areas : Sensor Zone : Circular;25241603,25241603,Area,
{Symbols_Root}\Appendices\ControlMeasures\25241701.emf,64,Fires Areas : Target Build-up Area : Irregular,Control Measure : Area,Control Measure;Fires Areas;Target Build-up Area;Irregular;MAIN;G*FPACBI--****X;Area;Fires Areas : Target Build-up Area : Irregular;25241701,25241701,Area,
{Symbols_Root}\Appendices\ControlMeasures\25241702.emf,64,Fires Areas : Target Build-up Area : Rectangular,Control Measure : Area,Control Measure;Fires Areas;Target Build-up Area;Rectangular;MAIN;G*FPACBR--****X;Area;Fires Areas : Target Build-up Area : Rectangular;25241702,25241702,Area,
{Symbols_Root}\Appendices\ControlMeasures\25241703.emf,64,Fires Areas : Target Build-up Area : Circular,Control Measure : Area,Control Measure;Fires Areas;Target Build-up Area;Circular;MAIN;G*FPACBC--****X;Area;Fires Areas : Target Build-up Area : Circular;25241703,25241703,Area,
{Symbols_Root}\Appendices\ControlMeasures\25241801.emf,64,Fires Areas : Target Value Area : Irregular,Control Measure : Area,Control Measure;Fires Areas;Target Value Area;Irregular;MAIN;G*FPACVI--****X;Area;Fires Areas : Target Value Area : Irregular;25241801,25241801,Area,
{Symbols_Root}\Appendices\ControlMeasures\25241802.emf,64,Fires Areas : Target Value Area : Rectangular,Control Measure : Area,Control Measure;Fires Areas;Target Value Area;Rectangular;MAIN;G*FPACVR--****X;Area;Fires Areas : Target Value Area : Rectangular;25241802,25241802,Area,
{Symbols_Root}\Appendices\ControlMeasures\25241803.emf,64,Fires Areas : Target Value Area : Circular,Control Measure : Area,Control Measure;Fires Areas;Target Value Area;Circular;MAIN;G*FPACVC--****X;Area;Fires Areas : Target Value Area : Circular;25241803,25241803,Area,
{Symbols_Root}\Appendices\ControlMeasures\25241901.emf,64,Fires Areas : Zone of Responsibility : Irregular,Control Measure : Area,Control Measure;Fires Areas;Zone of Responsibility;Irregular;MAIN;G*FPACZI--****X;Area;Fires Areas : Zone of Responsibility : Irregular;25241901,25241901,Area,
{Symbols_Root}\Appendices\ControlMeasures\25241902.emf,64,Fires Areas : Zone of Responsibility : Rectangular,Control Measure : Area,Control Measure;Fires Areas;Zone of Responsibility;Rectangular;MAIN;G*FPACZR--****X;Area;Fires Areas : Zone of Responsibility : Rectangular;25241902,25241902,Area,
{Symbols_Root}\Appendices\ControlMeasures\25241903.emf,64,Fires Areas : Zone of Responsibility : Circular,Control Measure : Area,Control Measure;Fires Areas;Zone of Responsibility;Circular;MAIN;G*FPACZC--****X;Area;Fires Areas : Zone of Responsibility : Circular;25241903,25241903,Area,
{Symbols_Root}\Appendices\ControlMeasures\25242000.emf,64,Fires Areas : Terminally Guided Munition Footprint (TGMF),Control Measure : Area,Control Measure;Fires Areas;Terminally Guided Munition Footprint (TGMF);MAIN;G*FPACT---****X;Area;Fires Areas : Terminally Guided Munition Footprint (TGMF);25242000,25242000,Area,
{Symbols_Root}\Appendices\ControlMeasures\25242100.emf,64,Fires Areas : Weapon/Sensor Range fan-Circular,Control Measure : Area,Control Measure;Fires Areas;Weapon/Sensor Range fan-Circular;MAIN;G*FPAXC---****X;Area;Fires Areas : Weapon/Sensor Range fan-Circular;25242100,25242100,Area,
{Symbols_Root}\Appendices\ControlMeasures\25242200.emf,64,Fires Areas : Weapon/Sensor Range fan-Sector,Control Measure : Area,Control Measure;Fires Areas;Weapon/Sensor Range fan-Sector;MAIN;G*FPAXS---****X;Area;Fires Areas : Weapon/Sensor Range fan-Sector;25242200,25242200,Area,
{Symbols_Root}\Appendices\ControlMeasures\25242301.emf,64,Fires Areas : Kill Box : Irregular-Blue,Control Measure : Area,Control Measure;Fires Areas;Kill Box;Irregular-Blue;MAIN;G*FPAKBI--****X;Area;Fires Areas : Kill Box : Irregular-Blue;25242301,25242301,Area,
{Symbols_Root}\Appendices\ControlMeasures\25242302.emf,64,Fires Areas : Kill Box : Rectangular-Blue,Control Measure : Area,Control Measure;Fires Areas;Kill Box;Rectangular-Blue;MAIN;G*FPAKBR--****X;Area;Fires Areas : Kill Box : Rectangular-Blue;25242302,25242302,Area,
{Symbols_Root}\Appendices\ControlMeasures\25242303.emf,64,Fires Areas : Kill Box : Circular-Blue,Control Measure : Area,Control Measure;Fires Areas;Kill Box;Circular-Blue;MAIN;G*FPAKBC--****X;Area;Fires Areas : Kill Box : Circular-Blue;25242303,25242303,Area,
{Symbols_Root}\Appendices\ControlMeasures\25242304.emf,64,Fires Areas : Kill Box : Irregular-Purple,Control Measure : Area,Control Measure;Fires Areas;Kill Box;Irregular-Purple;MAIN;G*FPAKPI--****X;Area;Fires Areas : Kill Box : Irregular-Purple;25242304,25242304,Area,
{Symbols_Root}\Appendices\ControlMeasures\25242305.emf,64,Fires Areas : Kill Box : Rectangular-Purple,Control Measure : Area,Control Measure;Fires Areas;Kill Box;Rectangular-Purple;MAIN;G*FPAKPR--****X;Area;Fires Areas : Kill Box : Rectangular-Purple;25242305,25242305,Area,
{Symbols_Root}\Appendices\ControlMeasures\25242306.emf,64,Fires Areas : Kill Box : Circular-Purple,Control Measure : Area,Control Measure;Fires Areas;Kill Box;Circular-Purple;MAIN;G*FPAKPC--****X;Area;Fires Areas : Kill Box : Circular-Purple;25242306,25242306,Area,
{Symbols_Root}\Appendices\ControlMeasures\25270100.emf,64,Protection Areas : Obstacle Belt,Control Measure : Area,Control Measure;Protection Areas;Obstacle Belt;MAIN;G*MPOGB---****X;Area;Protection Areas : Obstacle Belt;25270100,25270100,Area,
{Symbols_Root}\Appendices\ControlMeasures\25270200.emf,64,Protection Areas : Obstacle Zone,Control Measure : Area,Control Measure;Protection Areas;Obstacle Zone;MAIN;G*MPOGZ---****X;Area;Protection Areas : Obstacle Zone;25270200,25270200,Area,
{Symbols_Root}\Appendices\ControlMeasures\25270300.emf,64,Protection Areas : Obstacle Free Zone,Control Measure : Area,Control Measure;Protection Areas;Obstacle Free Zone;MAIN;G*MPOGF---****X;Area;Protection Areas : Obstacle Free Zone;25270300,25270300,Area,
{Symbols_Root}\Appendices\ControlMeasures\25270400.emf,64,Protection Areas : Obstacle Restricted Zone,Control Measure : Area,Control Measure;Protection Areas;Obstacle Restricted Zone;MAIN;G*MPOGR---****X;Area;Protection Areas : Obstacle Restricted Zone;25270400,25270400,Area,
{Symbols_Root}\Appendices\ControlMeasures\25270701.emf,64,Protection Areas : Minefield : Completed,Control Measure : Area,Control Measure;Protection Areas;Minefield;Completed;MAIN;G*MPOFS---****X;Area;Protection Areas : Minefield : Completed;25270701,25270701,Area,
{Symbols_Root}\Appendices\ControlMeasures\25270702.emf,64,Protection Areas : Minefield : Planned,Control Measure : Area,Control Measure;Protection Areas;Minefield;Planned;MAIN;SIDC_IS_NA;Area;Protection Areas : Minefield : Planned;25270702,25270702,Area,
{Symbols_Root}\Appendices\ControlMeasures\25270703.emf,64,Protection Areas : Minefield : Known Enemy,Control Measure : Area,Control Measure;Protection Areas;Minefield;Known Enemy;MAIN;SIDC_IS_NA;Area;Protection Areas : Minefield : Known Enemy;25270703,25270703,Area,
{Symbols_Root}\Appendices\ControlMeasures\25270704.emf,64,Protection Areas : Minefield : Suspected or Templated Enemy,Control Measure : Area,Control Measure;Protection Areas;Minefield;Suspected or Templated Enemy;MAIN;SIDC_IS_NA;Area;Protection Areas : Minefield : Suspected or Templated Enemy;25270704,25270704,Area,
{Symbols_Root}\Appendices\ControlMeasures\25270705.emf,64,Protection Areas : Minefield : Dummy,Control Measure : Area,Control Measure;Protection Areas;Minefield;Dummy;MAIN;G*GPPN----****X;Area;Protection Areas : Minefield : Dummy;25270705,25270705,Area,
{Symbols_Root}\Appendices\ControlMeasures\25270706.emf,64,Protection Areas : Minefield : Dummy Minefield- Dymanic,Control Measure : Area,Control Measure;Protection Areas;Minefield;Dummy Minefield- Dymanic;MAIN;G*GPPC----****X;Area;Protection Areas : Minefield : Dummy Minefield- Dymanic;25270706,25270706,Area,
{Symbols_Root}\Appendices\ControlMeasures\25270707.emf,64,Protection Areas : Minefield : Dynamic Depiction,Control Measure : Area,Control Measure;Protection Areas;Minefield;Dynamic Depiction;MAIN;G*MPOFD---****X;Area;Protection Areas : Minefield : Dynamic Depiction;25270707,25270707,Area,
{Symbols_Root}\Appendices\ControlMeasures\25270800.emf,64,Protection Areas : Mined Area,Control Measure : Area,Control Measure;Protection Areas;Mined Area;MAIN;G*MPOFA---****X;Area;Protection Areas : Mined Area;25270800,25270800,Area,
{Symbols_Root}\Appendices\ControlMeasures\25270900.emf,64,Protection Areas : Decoy Mined Area,Control Measure : Area,Control Measure;Protection Areas;Decoy Mined Area;MAIN;G*GPPM----****X;Area;Protection Areas : Decoy Mined Area;25270900,25270900,Area,
{Symbols_Root}\Appendices\ControlMeasures\25270901.emf,64,Protection Areas : Decoy Mined Area : Fenced,Control Measure : Area,Control Measure;Protection Areas;Decoy Mined Area;Fenced;MAIN;G*GPPY----****X;Area;Protection Areas : Decoy Mined Area : Fenced;25270901,25270901,Area,
{Symbols_Root}\Appendices\ControlMeasures\25271000.emf,64,Protection Areas : Unexploded Explosive Ordnance (UXO) Area,Control Measure : Area,Control Measure;Protection Areas;Unexploded Explosive Ordnance (UXO) Area;MAIN;G*MPOU----****X;Area;Protection Areas : Unexploded Explosive Ordnance (UXO) Area;25271000,25271000,Area,
{Symbols_Root}\Appendices\ControlMeasures\25271100.emf,64,Protection Areas : Bridge or Gap,Control Measure : Area,Control Measure;Protection Areas;Bridge or Gap;MAIN;G*MPOFG---****X;Area;Protection Areas : Bridge or Gap;25271100,25271100,Area,
{Symbols_Root}\Appendices\ControlMeasures\25271204.emf,64,Protection Areas : Roadblocks- Craters and Blown Bridges : Roadblock Complete (Executed),Control Measure : Area,Control Measure;Protection Areas;Roadblocks- Craters and Blown Bridges;Roadblock Complete (Executed);MAIN;G*MPORC---****X;Area;Protection Areas : Roadblocks- Craters and Blown Bridges : Roadblock Complete (Executed);25271204,25271204,Area,
{Symbols_Root}\Appendices\ControlMeasures\25271300.emf,64,Protection Areas : Assault Crossing,Control Measure : Area,Control Measure;Protection Areas;Assault Crossing;MAIN;G*MPBCA---****X;Area;Protection Areas : Assault Crossing;25271300,25271300,Area,
{Symbols_Root}\Appendices\ControlMeasures\25271700.emf,64,Protection Areas : Biological Contaminated Area,Control Measure : Area,Control Measure;Protection Areas;Biological Contaminated Area;MAIN;G*MPNB----****X;Area;Protection Areas : Biological Contaminated Area;25271700,25271700,Area,
{Symbols_Root}\Appendices\ControlMeasures\25271701.emf,64,Protection Areas : Biological Contaminated Area : Toxic Industrial Material,Control Measure : Area,Control Measure;Protection Areas;Biological Contaminated Area;Toxic Industrial Material;MAIN;SIDC_IS_NA;Area;Protection Areas : Biological Contaminated Area : Toxic Industrial Material;25271701,25271701,Area,
{Symbols_Root}\Appendices\ControlMeasures\25271800.emf,64,Protection Areas : Chemical Contaminated Area,Control Measure : Area,Control Measure;Protection Areas;Chemical Contaminated Area;MAIN;G*MPNC----****X;Area;Protection Areas : Chemical Contaminated Area;25271800,25271800,Area,
{Symbols_Root}\Appendices\ControlMeasures\25271801.emf,64,Protection Areas : Chemical Contaminated Area : Toxic Industrial Material,Control Measure : Area,Control Measure;Protection Areas;Chemical Contaminated Area;Toxic Industrial Material;MAIN;SIDC_IS_NA;Area;Protection Areas : Chemical Contaminated Area : Toxic Industrial Material;25271801,25271801,Area,
{Symbols_Root}\Appendices\ControlMeasures\25271900.emf,64,Protection Areas : Nuclear Contaminated Area,Control Measure : Area,Control Measure;Protection Areas;Nuclear Contaminated Area;MAIN;G*MPNR----****X;Area;Protection Areas : Nuclear Contaminated Area;25271900,25271900,Area,
{Symbols_Root}\Appendices\ControlMeasures\25272000.emf,64,Protection Areas : Radiological Contaminated Area,Control Measure : Area,Control Measure;Protection Areas;Radiological Contaminated Area;MAIN;SIDC_IS_NA;Area;Protection Areas : Radiological Contaminated Area;25272000,25272000,Area,
{Symbols_Root}\Appendices\ControlMeasures\25272001.emf,64,Protection Areas : Radiological Contaminated Area : Toxic Industrial Material,Control Measure : Area,Control Measure;Protection Areas;Radiological Contaminated Area;Toxic Industrial Material;MAIN;SIDC_IS_NA;Area;Protection Areas : Radiological Contaminated Area : Toxic Industrial Material;25272001,25272001,Area,
{Symbols_Root}\Appendices\ControlMeasures\25272100.emf,64,Protection Areas : Minimum Safe Distance Zone,Control Measure : Area,Control Measure;Protection Areas;Minimum Safe Distance Zone;MAIN;G*MPNM----****X;Area;Protection Areas : Minimum Safe Distance Zone;25272100,25272100,Area,
{Symbols_Root}\Appendices\ControlMeasures\25272200.emf,64,Protection Areas : Radiation Dose Rate Contour Lines,Control Measure : Area,Control Measure;Protection Areas;Radiation Dose Rate Contour Lines;MAIN;G*MPNL----****X;Area;Protection Areas : Radiation Dose Rate Contour Lines;25272200,25272200,Area,
{Symbols_Root}\Appendices\ControlMeasures\25310100.emf,64,Sustainment Areas : Detainee Holding Area,Control Measure : Area,Control Measure;Sustainment Areas;Detainee Holding Area;MAIN;G*SPAD----****X;Area;Sustainment Areas : Detainee Holding Area;25310100,25310100,Area,
{Symbols_Root}\Appendices\ControlMeasures\25310200.emf,64,Sustainment Areas : Enemy Prisoner of War Holding Area,Control Measure : Area,Control Measure;Sustainment Areas;Enemy Prisoner of War Holding Area;MAIN;G*SPAE----****X;Area;Sustainment Areas : Enemy Prisoner of War Holding Area;25310200,25310200,Area,
{Symbols_Root}\Appendices\ControlMeasures\25310300.emf,64,Sustainment Areas : Forward Arming and Refueling Point,Control Measure : Area,Control Measure;Sustainment Areas;Forward Arming and Refueling Point;MAIN;G*SPAR----****X;Area;Sustainment Areas : Forward Arming and Refueling Point;25310300,25310300,Area,
{Symbols_Root}\Appendices\ControlMeasures\25310400.emf,64,Sustainment Areas : Refugee Holding Area,Control Measure : Area,Control Measure;Sustainment Areas;Refugee Holding Area;MAIN;G*SPAH----****X;Area;Sustainment Areas : Refugee Holding Area;25310400,25310400,Area,
{Symbols_Root}\Appendices\ControlMeasures\25310500.emf,64,Sustainment Areas : Regimental Support Area,Control Measure : Area,Control Measure;Sustainment Areas;Regimental Support Area;MAIN;G*SPASR---****X;Area;Sustainment Areas : Regimental Support Area;25310500,25310500,Area,
{Symbols_Root}\Appendices\ControlMeasures\25310600.emf,64,Sustainment Areas : Brigade Support Area,Control Measure : Area,Control Measure;Sustainment Areas;Brigade Support Area;MAIN;G*SPASB---****X;Area;Sustainment Areas : Brigade Support Area;25310600,25310600,Area,
{Symbols_Root}\Appendices\ControlMeasures\25310700.emf,64,Sustainment Areas : Division Support Area,Control Measure : Area,Control Measure;Sustainment Areas;Division Support Area;MAIN;G*SPASD---****X;Area;Sustainment Areas : Division Support Area;25310700,25310700,Area,
