filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,styleItemUniqueId,styleItemGeometryType,notes
{Symbols_Root}\Appendices\Land\15111401.emf,64,Weapon/Weapon System : Mortar : Light,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Mortar;Light;S*GPEWOL--*****;FULL_OCTAGON;Point;Weapon/Weapon System : Mortar : Light;15111401,15111401,Point,
{Symbols_Root}\Appendices\Land\15111402.emf,64,Weapon/Weapon System : Mortar : Medium,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Mortar;Medium;S*GPEWOM--*****;FULL_OCTAGON;Point;Weapon/Weapon System : Mortar : Medium;15111402,15111402,Point,
{Symbols_Root}\Appendices\Land\15111403.emf,64,Weapon/Weapon System : Mortar : Heavy,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Mortar;Heavy;S*GPEWOH--*****;FULL_OCTAGON;Point;Weapon/Weapon System : Mortar : Heavy;15111403,15111403,Point,
{Symbols_Root}\Appendices\Land\15111500.emf,64,Weapon/Weapon System : Single Rocket Launcher,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Single Rocket Launcher;S*GPEWS---*****;FULL_OCTAGON;Point;Weapon/Weapon System : Single Rocket Launcher;15111500,15111500,Point,
{Symbols_Root}\Appendices\Land\15111501.emf,64,Weapon/Weapon System : Single Rocket Launcher : Light,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Single Rocket Launcher;Light;S*GPEWSL--*****;FULL_OCTAGON;Point;Weapon/Weapon System : Single Rocket Launcher : Light;15111501,15111501,Point,
{Symbols_Root}\Appendices\Land\15111502.emf,64,Weapon/Weapon System : Single Rocket Launcher : Medium,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Single Rocket Launcher;Medium;S*GPEWSM--*****;FULL_OCTAGON;Point;Weapon/Weapon System : Single Rocket Launcher : Medium;15111502,15111502,Point,
{Symbols_Root}\Appendices\Land\15111503.emf,64,Weapon/Weapon System : Single Rocket Launcher : Heavy,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Single Rocket Launcher;Heavy;S*GPEWSH--*****;FULL_OCTAGON;Point;Weapon/Weapon System : Single Rocket Launcher : Heavy;15111503,15111503,Point,
{Symbols_Root}\Appendices\Land\15111600.emf,64,Weapon/Weapon System : Multiple Rocket Launcher,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Multiple Rocket Launcher;S*GPEWX---*****;FULL_OCTAGON;Point;Weapon/Weapon System : Multiple Rocket Launcher;15111600,15111600,Point,
{Symbols_Root}\Appendices\Land\15111601.emf,64,Weapon/Weapon System : Multiple Rocket Launcher : Light,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Multiple Rocket Launcher;Light;S*GPEWXL--*****;FULL_OCTAGON;Point;Weapon/Weapon System : Multiple Rocket Launcher : Light;15111601,15111601,Point,
{Symbols_Root}\Appendices\Land\15111602.emf,64,Weapon/Weapon System : Multiple Rocket Launcher : Medium,Land Equipment : Main Icon,Land Equipment;Weapon/Weapon System;Multiple Rocket Launcher;Medium;S*GPEWXM--*****;FULL_OCTAGON;Point;Weapon/Weapon System : Multiple Rocket Launcher : Medium;15111602,15111602,Point,
