filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,styleItemUniqueId,styleItemGeometryType,notes
{Symbols_Root}\Appendices\Activities\40130201_2.emf,64,Operation : Military Information Support Operation (MISO) : TV and Radio Propaganda : Neutral,Activities : Main Icon,Activities;Operation;Military Information Support Operation (MISO);TV and Radio Propaganda;Neutral;ONOPYT----*****;FULL_FRAME;Point;Operation : Military Information Support Operation (MISO) : TV and Radio Propaganda : Neutral;40130201_2,40130201_2,Point,icon touches frame;
{Symbols_Root}\Appendices\Activities\40130201_3.emf,64,Operation : Military Information Support Operation (MISO) : TV and Radio Propaganda : Hostile,Activities : Main Icon,Activities;Operation;Military Information Support Operation (MISO);TV and Radio Propaganda;Hostile;OHOPYT----*****;FULL_FRAME;Point;Operation : Military Information Support Operation (MISO) : TV and Radio Propaganda : Hostile;40130201_3,40130201_3,Point,icon touches frame;
{Symbols_Root}\Appendices\Activities\40130300.emf,64,Operation : Foraging/Searching,Activities : Main Icon,Activities;Operation;Foraging/Searching;O*OPF-----*****;FULL_OCTAGON;Point;Operation : Foraging/Searching;40130300,40130300,Point,
{Symbols_Root}\Appendices\Activities\40130401.emf,64,Operation : Recruitment : Willing,Activities : Main Icon,Activities;Operation;Recruitment;Willing;O*OPRW----*****;FULL_OCTAGON;Point;Operation : Recruitment : Willing;40130401,40130401,Point,
{Symbols_Root}\Appendices\Activities\40130402.emf,64,Operation : Recruitment : Coerced/Impressed,Activities : Main Icon,Activities;Operation;Recruitment;Coerced/Impressed;O*OPRC----*****;FULL_OCTAGON;Point;Operation : Recruitment : Coerced/Impressed;40130402,40130402,Point,
{Symbols_Root}\Appendices\Activities\40130500.emf,64,Operation : Mine Laying,Activities : Main Icon,Activities;Operation;Mine Laying;O*OPM-----*****;MAIN;Point;Operation : Mine Laying;40130500,40130500,Point,
{Symbols_Root}\Appendices\Activities\40130600.emf,64,Operation : Spy,Activities : Main Icon,Activities;Operation;Spy;O*OPS-----*****;MAIN;Point;Operation : Spy;40130600,40130600,Point,
{Symbols_Root}\Appendices\Activities\40130700.emf,64,Operation : Warrant Served,Activities : Main Icon,Activities;Operation;Warrant Served;NEW_AT_2525D;MAIN;Point;Operation : Warrant Served;40130700,40130700,Point,
{Symbols_Root}\Appendices\Activities\40130800.emf,64,Operation : Exfiltration,Activities : Main Icon,Activities;Operation;Exfiltration;NEW_AT_2525D;FULL_OCTAGON;Point;Operation : Exfiltration;40130800,40130800,Point,
{Symbols_Root}\Appendices\Activities\40130900.emf,64,Operation : Infiltration,Activities : Main Icon,Activities;Operation;Infiltration;NEW_AT_2525D;FULL_OCTAGON;Point;Operation : Infiltration;40130900,40130900,Point,
{Symbols_Root}\Appendices\Activities\40131000.emf,64,Operation : Meeting,Activities : Main Icon,Activities;Operation;Meeting;NEW_AT_2525D;FULL_OCTAGON;Point;Operation : Meeting;40131000,40131000,Point,
{Symbols_Root}\Appendices\Activities\40131001.emf,64,Operation : Meeting : Polling Place/Election,Activities : Main Icon,Activities;Operation;Meeting;Polling Place/Election;NEW_AT_2525D;MAIN;Point;Operation : Meeting : Polling Place/Election;40131001,40131001,Point,
{Symbols_Root}\Appendices\Activities\40131100.emf,64,Operation : Raid on House,Activities : Main Icon,Activities;Operation;Raid on House;NEW_AT_2525D;FULL_OCTAGON;Point;Operation : Raid on House;40131100,40131100,Point,
{Symbols_Root}\Appendices\Activities\40131200.emf,64,Operation : Emergency Operation,Activities : Main Icon,Activities;Operation;Emergency Operation;E*OPB-----*****;FULL_OCTAGON;Point;Operation : Emergency Operation;40131200,40131200,Point,
{Symbols_Root}\Appendices\Activities\40131201.emf,64,Operation : Emergency Operation : Emergency Collection Evacuation Point,Activities : Main Icon,Activities;Operation;Emergency Operation;Emergency Collection Evacuation Point;E*OPBD----*****;FULL_OCTAGON;Point;Operation : Emergency Operation : Emergency Collection Evacuation Point;40131201,40131201,Point,
{Symbols_Root}\Appendices\Activities\40131202_0.emf,64,Operation : Emergency Operation : Emergency Food Distribution : Unknown,Activities : Main Icon,Activities;Operation;Emergency Operation;Emergency Food Distribution;Unknown;OUOPO-----*****;FULL_FRAME;Point;Operation : Emergency Operation : Emergency Food Distribution : Unknown;40131202_0,40131202_0,Point,icon touches frame;
{Symbols_Root}\Appendices\Activities\40131202_1.emf,64,Operation : Emergency Operation : Emergency Food Distribution : Friend,Activities : Main Icon,Activities;Operation;Emergency Operation;Emergency Food Distribution;Friend;OFOPO-----*****;FULL_FRAME;Point;Operation : Emergency Operation : Emergency Food Distribution : Friend;40131202_1,40131202_1,Point,icon touches frame;
{Symbols_Root}\Appendices\Activities\40131202_2.emf,64,Operation : Emergency Operation : Emergency Food Distribution : Neutral,Activities : Main Icon,Activities;Operation;Emergency Operation;Emergency Food Distribution;Neutral;ONOPO-----*****;FULL_FRAME;Point;Operation : Emergency Operation : Emergency Food Distribution : Neutral;40131202_2,40131202_2,Point,icon touches frame;
{Symbols_Root}\Appendices\Activities\40131202_3.emf,64,Operation : Emergency Operation : Emergency Food Distribution : Hostile,Activities : Main Icon,Activities;Operation;Emergency Operation;Emergency Food Distribution;Hostile;OHOPO-----*****;FULL_FRAME;Point;Operation : Emergency Operation : Emergency Food Distribution : Hostile;40131202_3,40131202_3,Point,icon touches frame;
{Symbols_Root}\Appendices\Activities\40131203.emf,64,Operation : Emergency Operation : Emergency Incident Command Center,Activities : Main Icon,Activities;Operation;Emergency Operation;Emergency Incident Command Center;E*OPBE----H****;FULL_OCTAGON;Point;Operation : Emergency Operation : Emergency Incident Command Center;40131203,40131203,Point,
{Symbols_Root}\Appendices\Activities\40131204.emf,64,Operation : Emergency Operation : Emergency Operations Center,Activities : Main Icon,Activities;Operation;Emergency Operation;Emergency Operations Center;E*OPBF----H****;FULL_OCTAGON;Point;Operation : Emergency Operation : Emergency Operations Center;40131204,40131204,Point,
{Symbols_Root}\Appendices\Activities\40131205.emf,64,Operation : Emergency Operation : Emergency Public Information Center,Activities : Main Icon,Activities;Operation;Emergency Operation;Emergency Public Information Center;E*OPBG----H****;FULL_OCTAGON;Point;Operation : Emergency Operation : Emergency Public Information Center;40131205,40131205,Point,
