filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,styleItemUniqueId,styleItemGeometryType,notes
{Symbols_Root}\Appendices\Subsurface\36140404.emf,64,MILCO : Floating : Floating-Confidence-Level 4,Mine Warfare : Main Icon,Mine Warfare;Mine-Like Contact (MILCO);MILCO - Floating;MILCO - Floating-Confidence-Level 4;FULL_OCTAGON;SIDC_IS_NA;Point;MILCO : Floating : Floating-Confidence-Level 4;36140404,36140404,Point,
{Symbols_Root}\Appendices\Subsurface\36140405.emf,64,MILCO : Floating : Floating-Confidence-Level 5,Mine Warfare : Main Icon,Mine Warfare;Mine-Like Contact (MILCO);MILCO - Floating;MILCO - Floating-Confidence-Level 5;FULL_OCTAGON;SIDC_IS_NA;Point;MILCO : Floating : Floating-Confidence-Level 5;36140405,36140405,Point,
{Symbols_Root}\Appendices\Subsurface\36150000.emf,64,Mine-Like Echo (MILEC)-General,Mine Warfare : Main Icon,Mine Warfare;Mine-Like Echo (MILEC)-General;FULL_OCTAGON;S*UPWME---*****;Point;Mine-Like Echo (MILEC)-General;36150000,36150000,Point,
{Symbols_Root}\Appendices\Subsurface\36150100.emf,64,Mine-Like Echo (MILEC)-General : Mine-Like Echo-Bottom,Mine Warfare : Main Icon,Mine Warfare;Mine-Like Echo (MILEC)-General;Mine-Like Echo-Bottom;FULL_OCTAGON;S*UPWMGE--*****;Point;Mine-Like Echo (MILEC)-General : Mine-Like Echo-Bottom;36150100,36150100,Point,
{Symbols_Root}\Appendices\Subsurface\36150200.emf,64,Mine-Like Echo (MILEC)-General : Mine-Like Echo-Moored,Mine Warfare : Main Icon,Mine Warfare;Mine-Like Echo (MILEC)-General;Mine-Like Echo-Moored;FULL_OCTAGON;S*UPWMME--*****;Point;Mine-Like Echo (MILEC)-General : Mine-Like Echo-Moored;36150200,36150200,Point,
{Symbols_Root}\Appendices\Subsurface\36150300.emf,64,Mine-Like Echo (MILEC)-General : Mine-Like Echo-Floating,Mine Warfare : Main Icon,Mine Warfare;Mine-Like Echo (MILEC)-General;Mine-Like Echo-Floating;FULL_OCTAGON;S*UPWMFE--*****;Point;Mine-Like Echo (MILEC)-General : Mine-Like Echo-Floating;36150300,36150300,Point,
{Symbols_Root}\Appendices\Subsurface\36160000.emf,64,Negative Reacquisition-General,Mine Warfare : Main Icon,Mine Warfare;Negative Reacquisition-General;FULL_OCTAGON;S*UPWMR---*****;Point;Negative Reacquisition-General;36160000,36160000,Point,
{Symbols_Root}\Appendices\Subsurface\36160100.emf,64,Negative Reacquisition-General : Negative Reacquisition-Bottom,Mine Warfare : Main Icon,Mine Warfare;Negative Reacquisition-General;Negative Reacquisition-Bottom;FULL_OCTAGON;S*UPWMGR--*****;Point;Negative Reacquisition-General : Negative Reacquisition-Bottom;36160100,36160100,Point,
{Symbols_Root}\Appendices\Subsurface\36160200.emf,64,Negative Reacquisition-General : Negative Reacquisition-Moored,Mine Warfare : Main Icon,Mine Warfare;Negative Reacquisition-General;Negative Reacquisition-Moored;FULL_OCTAGON;S*UPWMMR--*****;Point;Negative Reacquisition-General : Negative Reacquisition-Moored;36160200,36160200,Point,
{Symbols_Root}\Appendices\Subsurface\36160300.emf,64,Negative Reacquisition-General : Negative Reacquisition-Floating,Mine Warfare : Main Icon,Mine Warfare;Negative Reacquisition-General;Negative Reacquisition-Floating;FULL_OCTAGON;S*UPWMFR--*****;Point;Negative Reacquisition-General : Negative Reacquisition-Floating;36160300,36160300,Point,
