filePath,pointSize,styleItemName,styleItemCategory,styleItemTags,styleItemUniqueId,styleItemGeometryType,notes
{Symbols_Root}\Appendices\ControlMeasures\25260600.emf,64,Fire Lines : Munition Flight Path,Control Measure : Line,Control Measure;Fire Lines;Munition Flight Path;G*FPLCM---****X;MAIN;Line;Fire Lines : Munition Flight Path;25260600,25260600,Line,
{Symbols_Root}\Appendices\ControlMeasures\25270501.emf,64,Protection Areas : Obstacle Effects : Block,Control Measure : Line,Control Measure;Protection Areas;Obstacle Effects;Block;gct_u_or_t_shape;G*MPOEB---****X;MAIN;Line;Protection Areas : Obstacle Effects : Block;25270501,25270501,Line,
{Symbols_Root}\Appendices\ControlMeasures\25270502.emf,64,Protection Areas : Obstacle Effects : Disrupt,Control Measure : Line,Control Measure;Protection Areas;Obstacle Effects;Disrupt;gct_triple_arrow;G*MPOED---****X;MAIN;Line;Protection Areas : Obstacle Effects : Disrupt;25270502,25270502,Line,
{Symbols_Root}\Appendices\ControlMeasures\25270503.emf,64,Protection Areas : Obstacle Effects : Fix,Control Measure : Line,Control Measure;Protection Areas;Obstacle Effects;Fix;gct_arrow;G*MPOEF---****X;MAIN;Line;Protection Areas : Obstacle Effects : Fix;25270503,25270503,Line,
{Symbols_Root}\Appendices\ControlMeasures\25270504.emf,64,Protection Areas : Obstacle Effects : Turn,Control Measure : Line,Control Measure;Protection Areas;Obstacle Effects;Turn;gct_freehand_reverse_arrow;G*MPOET---****X;MAIN;Line;Protection Areas : Obstacle Effects : Turn;25270504,25270504,Line,
{Symbols_Root}\Appendices\ControlMeasures\25270601.emf,64,Protection Areas : Obstacle Bypass : Easy,Control Measure : Line,Control Measure;Protection Areas;Obstacle Bypass;Easy;gct_u_or_t_shape;G*MPBDE---****X;MAIN;Line;Protection Areas : Obstacle Bypass : Easy;25270601,25270601,Line,
{Symbols_Root}\Appendices\ControlMeasures\25270602.emf,64,Protection Areas : Obstacle Bypass : Difficult,Control Measure : Line,Control Measure;Protection Areas;Obstacle Bypass;Difficult;gct_u_or_t_shape;G*MPBDD---****X;MAIN;Line;Protection Areas : Obstacle Bypass : Difficult;25270602,25270602,Line,
{Symbols_Root}\Appendices\ControlMeasures\25270603.emf,64,Protection Areas : Obstacle Bypass : Impossible,Control Measure : Line,Control Measure;Protection Areas;Obstacle Bypass;Impossible;gct_u_or_t_shape;G*MPBDI---****X;MAIN;Line;Protection Areas : Obstacle Bypass : Impossible;25270603,25270603,Line,
{Symbols_Root}\Appendices\ControlMeasures\25271100.emf,64,Protection Areas : Bridge or Gap,Control Measure : Line,Control Measure;Protection Areas;Bridge or Gap;gct_parallel_lines_with_ticks;G*MPOFG---****X;MAIN;Line;Protection Areas : Bridge or Gap;25271100,25271100,Line,
{Symbols_Root}\Appendices\ControlMeasures\25271201.emf,64,Protection Areas : Roadblocks- Craters and Blown Bridges : Planned,Control Measure : Line,Control Measure;Protection Areas;Roadblocks- Craters and Blown Bridges;Planned;gct_parallel_lines_mid_line;G*MPORP---****X;MAIN;Line;Protection Areas : Roadblocks- Craters and Blown Bridges : Planned;25271201,25271201,Line,
{Symbols_Root}\Appendices\ControlMeasures\25271202.emf,64,Protection Areas : Roadblocks- Craters and Blown Bridges : Explosives-State of Readiness 1 (Safe),Control Measure : Line,Control Measure;Protection Areas;Roadblocks- Craters and Blown Bridges;Explosives-State of Readiness 1 (Safe);gct_parallel_lines_mid_line;G*MPORS---****X;MAIN;Line;Protection Areas : Roadblocks- Craters and Blown Bridges : Explosives-State of Readiness 1 (Safe);25271202,25271202,Line,styleItemTags > 255;
{Symbols_Root}\Appendices\ControlMeasures\25271203.emf,64,Protection Areas : Roadblocks- Craters and Blown Bridges : Explosives-State of Readiness 2 (armed but passable),Control Measure : Line,Control Measure;Protection Areas;Roadblocks- Craters and Blown Bridges;Explosives-State of Readiness 2 (armed but passable);gct_parallel_lines_mid_line;G*MPORA---****X;MAIN;Line;Protection Areas : Roadblocks- Craters and Blown Bridges : Explosives-State of Readiness 2 (armed but passable);25271203,25271203,Line,styleItemTags > 255;
{Symbols_Root}\Appendices\ControlMeasures\25271204.emf,64,Protection Areas : Roadblocks- Craters and Blown Bridges : Roadblock Complete (Executed),Control Measure : Line,Control Measure;Protection Areas;Roadblocks- Craters and Blown Bridges;Roadblock Complete (Executed);gct_parallel_lines_mid_line;G*MPORC---****X;MAIN;Line;Protection Areas : Roadblocks- Craters and Blown Bridges : Roadblock Complete (Executed);25271204,25271204,Line,
{Symbols_Root}\Appendices\ControlMeasures\25271400.emf,64,Protection Areas : Bridge,Control Measure : Line,Control Measure;Protection Areas;Bridge;gct_parallel_lines_with_ticks;G*MPBCB---****X;MAIN;Line;Protection Areas : Bridge;25271400,25271400,Line,
{Symbols_Root}\Appendices\ControlMeasures\25271500.emf,64,Protection Areas : Ford Easy,Control Measure : Line,Control Measure;Protection Areas;Ford Easy;gct_parallel_lines;G*MPBCE---****X;MAIN;Line;Protection Areas : Ford Easy;25271500,25271500,Line,
{Symbols_Root}\Appendices\ControlMeasures\25271600.emf,64,Protection Areas : Ford Difficult,Control Measure : Line,Control Measure;Protection Areas;Ford Difficult;gct_parallel_lines;G*MPBCD---****X;MAIN;Line;Protection Areas : Ford Difficult;25271600,25271600,Line,
{Symbols_Root}\Appendices\ControlMeasures\25280100.emf,64,Protection Points : Abatis,Control Measure : Line,Control Measure;Protection Points;Abatis;G*MPOS----****X;MAIN;Line;Protection Points : Abatis;25280100,25280100,Line,
{Symbols_Root}\Appendices\ControlMeasures\25282003.emf,64,Protection Points : Vertical Obstructions : Overhead Wire,Control Measure : Line,Control Measure;Protection Points;Vertical Obstructions;Overhead Wire;G*MPOHO---****X;MAIN;Line;Protection Points : Vertical Obstructions : Overhead Wire;25282003,25282003,Line,
{Symbols_Root}\Appendices\ControlMeasures\25290100.emf,64,Protection Lines : Obstacle Line,Control Measure : Line,Control Measure;Protection Lines;Obstacle Line;G*MPOGL---****X;MAIN;Line;Protection Lines : Obstacle Line;25290100,25290100,Line,
{Symbols_Root}\Appendices\ControlMeasures\25290201.emf,64,Protection Lines : Antitank Obstacles : Under Construction,Control Measure : Line,Control Measure;Protection Lines;Antitank Obstacles;Under Construction;G*MPOADU--****X;MAIN;Line;Protection Lines : Antitank Obstacles : Under Construction;25290201,25290201,Line,
{Symbols_Root}\Appendices\ControlMeasures\25290202.emf,64,Protection Lines : Antitank Obstacles : Completed,Control Measure : Line,Control Measure;Protection Lines;Antitank Obstacles;Completed;G*MPOADC--****X;MAIN;Line;Protection Lines : Antitank Obstacles : Completed;25290202,25290202,Line,
{Symbols_Root}\Appendices\ControlMeasures\25290203.emf,64,Protection Lines : Antitank Obstacles : Reinforced-with Antitank Mines,Control Measure : Line,Control Measure;Protection Lines;Antitank Obstacles;Reinforced-with Antitank Mines;G*MPOAR---****X;MAIN;Line;Protection Lines : Antitank Obstacles : Reinforced-with Antitank Mines;25290203,25290203,Line,
