# Generated from: https://github.com/Esri/military-features-data/tree/master/data/mil2525c
# License: Apache V2: https://github.com/Esri/military-features-data/blob/master/license.txt

MIW Bottom Category C,WO-DGMBCC---A--,Military METOC.style,Oceanic - Geophysics Acoustics,A,Appendix C; Metoc; Oceanic; Geophysics Acoustics; Mine Warfare Bottom Descriptors; Miw Bottom Category; WO-DGMBCC---A--
MIW Bottom Type A1,WO-DGMBTA---A--,Military METOC.style,Oceanic - Geophysics Acoustics,A,Appendix C; Metoc; Oceanic; Geophysics Acoustics; Mine Warfare Bottom Descriptors; Miw Bottom Type; WO-DGMBTA---A--
MIW Bottom Type A2,WO-DGMBTB---A--,Military METOC.style,Oceanic - Geophysics Acoustics,A,Appendix C; Metoc; Oceanic; Geophysics Acoustics; Mine Warfare Bottom Descriptors; Miw Bottom Type; WO-DGMBTB---A--
MIW Bottom Type A3,WO-DGMBTC---A--,Military METOC.style,Oceanic - Geophysics Acoustics,A,Appendix C; Metoc; Oceanic; Geophysics Acoustics; Mine Warfare Bottom Descriptors; Miw Bottom Type; WO-DGMBTC---A--
MIW Bottom Type B1,WO-DGMBTD---A--,Military METOC.style,Oceanic - Geophysics Acoustics,A,Appendix C; Metoc; Oceanic; Geophysics Acoustics; Mine Warfare Bottom Descriptors; Miw Bottom Type; WO-DGMBTD---A--
MIW Bottom Type B2,WO-DGMBTE---A--,Military METOC.style,Oceanic - Geophysics Acoustics,A,Appendix C; Metoc; Oceanic; Geophysics Acoustics; Mine Warfare Bottom Descriptors; Miw Bottom Type; WO-DGMBTE---A--
MIW Bottom Type B3,WO-DGMBTF---A--,Military METOC.style,Oceanic - Geophysics Acoustics,A,Appendix C; Metoc; Oceanic; Geophysics Acoustics; Mine Warfare Bottom Descriptors; Miw Bottom Type; WO-DGMBTF---A--
MIW Bottom Type C1,WO-DGMBTG---A--,Military METOC.style,Oceanic - Geophysics Acoustics,A,Appendix C; Metoc; Oceanic; Geophysics Acoustics; Mine Warfare Bottom Descriptors; Miw Bottom Type; WO-DGMBTG---A--
MIW Bottom Type C2,WO-DGMBTH---A--,Military METOC.style,Oceanic - Geophysics Acoustics,A,Appendix C; Metoc; Oceanic; Geophysics Acoustics; Mine Warfare Bottom Descriptors; Miw Bottom Type; WO-DGMBTH---A--
MIW Bottom Type C3,WO-DGMBTI---A--,Military METOC.style,Oceanic - Geophysics Acoustics,A,Appendix C; Metoc; Oceanic; Geophysics Acoustics; Mine Warfare Bottom Descriptors; Miw Bottom Type; WO-DGMBTI---A--
MIW Bottom - Boulders,WO-DGMSB----A--,Military METOC.style,Oceanic - Geophysics Acoustics,A,Appendix C; Metoc; Oceanic; Geophysics Acoustics; Mine Warfare Bottom Descriptors; Miw-bottom Sediments; WO-DGMSB----A--
MIW Bottom - Clay,WO-DGMSC----A--,Military METOC.style,Oceanic - Geophysics Acoustics,A,Appendix C; Metoc; Oceanic; Geophysics Acoustics; Mine Warfare Bottom Descriptors; Miw-bottom Sediments; WO-DGMSC----A--
MIW Bottom - Coarse Sand,WO-DGMSSC---A--,Military METOC.style,Oceanic - Geophysics Acoustics,A,Appendix C; Metoc; Oceanic; Geophysics Acoustics; Mine Warfare Bottom Descriptors; Miw-bottom Sediments; WO-DGMSSC---A--
MIW Bottom - Coarse Silt,WO-DGMSIC---A--,Military METOC.style,Oceanic - Geophysics Acoustics,A,Appendix C; Metoc; Oceanic; Geophysics Acoustics; Mine Warfare Bottom Descriptors; Miw-bottom Sediments; WO-DGMSIC---A--
MIW Bottom - Fine Sand,WO-DGMSSF---A--,Military METOC.style,Oceanic - Geophysics Acoustics,A,Appendix C; Metoc; Oceanic; Geophysics Acoustics; Mine Warfare Bottom Descriptors; Miw-bottom Sediments; WO-DGMSSF---A--
MIW Bottom - Fine Silt,WO-DGMSIF---A--,Military METOC.style,Oceanic - Geophysics Acoustics,A,Appendix C; Metoc; Oceanic; Geophysics Acoustics; Mine Warfare Bottom Descriptors; Miw-bottom Sediments; WO-DGMSIF---A--
MIW Bottom - Land,WO-DGML-----A--,Military METOC.style,Oceanic - Geophysics Acoustics,A,Appendix C; Metoc; Oceanic; Geophysics Acoustics; Mine Warfare Bottom Descriptors; Miw-bottom Sediments; WO-DGML-----A--
MIW Bottom - Medium Sand,WO-DGMSSM---A--,Military METOC.style,Oceanic - Geophysics Acoustics,A,Appendix C; Metoc; Oceanic; Geophysics Acoustics; Mine Warfare Bottom Descriptors; Miw-bottom Sediments; WO-DGMSSM---A--
MIW Bottom - Medium Silt,WO-DGMSIM---A--,Military METOC.style,Oceanic - Geophysics Acoustics,A,Appendix C; Metoc; Oceanic; Geophysics Acoustics; Mine Warfare Bottom Descriptors; Miw-bottom Sediments; WO-DGMSIM---A--
MIW Bottom - No Data,WO-DGMN-----A--,Military METOC.style,Oceanic - Geophysics Acoustics,A,Appendix C; Metoc; Oceanic; Geophysics Acoustics; Mine Warfare Bottom Descriptors; Miw-bottom Sediments; WO-DGMN-----A--
MIW Bottom - Pebbles, Shells,WO-DGMS-PH--A--,Military METOC.style,Oceanic - Geophysics Acoustics,A,Appendix C; Metoc; Oceanic; Geophysics Acoustics; Mine Warfare Bottom Descriptors; Miw-bottom Sediments; WO-DGMS-PH--A--
MIW Bottom - Sand and Shells,WO-DGMS-SH--A--,Military METOC.style,Oceanic - Geophysics Acoustics,A,Appendix C; Metoc; Oceanic; Geophysics Acoustics; Mine Warfare Bottom Descriptors; Miw-bottom Sediments; WO-DGMS-SH--A--
MIW Bottom - Solid Rock,WO-DGMSR----A--,Military METOC.style,Oceanic - Geophysics Acoustics,A,Appendix C; Metoc; Oceanic; Geophysics Acoustics; Mine Warfare Bottom Descriptors; Miw-bottom Sediments; WO-DGMSR----A--
MIW Bottom - Very Coarse Sand,WO-DGMSSVS--A--,Military METOC.style,Oceanic - Geophysics Acoustics,A,Appendix C; Metoc; Oceanic; Geophysics Acoustics; Mine Warfare Bottom Descriptors; Miw-bottom Sediments; WO-DGMSSVS--A--
MIW Bottom - Very Fine Sand,WO-DGMSSVF--A--,Military METOC.style,Oceanic - Geophysics Acoustics,A,Appendix C; Metoc; Oceanic; Geophysics Acoustics; Mine Warfare Bottom Descriptors; Miw-bottom Sediments; WO-DGMSSVF--A--
MIW Bottom - Very Fine Silt,WO-DGMSIVF--A--,Military METOC.style,Oceanic - Geophysics Acoustics,A,Appendix C; Metoc; Oceanic; Geophysics Acoustics; Mine Warfare Bottom Descriptors; Miw-bottom Sediments; WO-DGMSIVF--A--
Anchorage Area,WO-DHPBA----A--,Military METOC.style,Oceanic - Hydrography,A,Appendix C; Metoc; Oceanic; Hydrography; Ports And Harbors; Ports; WO-DHPBA----A--
Beach,WO-DHCB-----A--,Military METOC.style,Oceanic - Hydrography,A,Appendix C; Metoc; Oceanic; Hydrography; Coastal Hydrography; WO-DHCB-----A--
Upper Cold Front,WA-DPFCU---L---,Military METOC.style,Atmospheric - Pressure Systems,L,Appendix C; Metoc; Atmospheric; Pressure Systems; Frontal Systems; Cold Front; WA-DPFCU---L---
Upper Occluded Front,WA-DPFOU---L---,Military METOC.style,Atmospheric - Pressure Systems,L,Appendix C; Metoc; Atmospheric; Pressure Systems; Frontal Systems; Occluded Front; WA-DPFOU---L---
Warm Frontogenesis,WA-DPFW-FG-L---,Military METOC.style,Atmospheric - Pressure Systems,L,Appendix C; Metoc; Atmospheric; Pressure Systems; Frontal Systems; Warm Front; WA-DPFW-FG-L---
Ferry Crossing,WOS-HPM-FC-L---,Military METOC.style,Oceanic - Hydrography,L,Appendix C; Metoc; Oceanic; Hydrography; Ports And Harbors; Facilities; WOS-HPM-FC-L---
Cable Ferry Crossing,WOS-HPM-CC-L---,Military METOC.style,Oceanic - Hydrography,L,Appendix C; Metoc; Oceanic; Hydrography; Ports And Harbors; Facilities; WOS-HPM-CC-L---
Fish Stakes,WOS-HPFS---L---,Military METOC.style,Oceanic - Hydrography,L,Appendix C; Metoc; Oceanic; Hydrography; Ports And Harbors; Fishing; Wos-hpfs---L---
Air Airborne Intercept F,IFAPSRAI-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Airborne Intercept; Ifapsrai-------
Air Airborne Intercept H,IHAPSRAI-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Airborne Intercept; Ihapsrai-------
Air Airborne Intercept N,INAPSRAI-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Airborne Intercept; Inapsrai-------
Air Airborne Intercept U,IUAPSRAI-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Airborne Intercept; Iuapsrai-------
Air Airborne Search & Bombing F,IFAPSRAS-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Airborne Search & Bombing; Ifapsras-------
Air Airborne Search & Bombing H,IHAPSRAS-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Airborne Search & Bombing; Ihapsras-------
Air Airborne Search & Bombing N,INAPSRAS-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Airborne Search & Bombing; Inapsras-------
Air Airborne Search & Bombing U,IUAPSRAS-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Airborne Search & Bombing; Iuapsras-------
Air Cellular Mobile F,IFAPSCC--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Communications; Cellular Mobile; Ifapscc--------
Air Cellular Mobile H,IHAPSCC--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Communications; Cellular Mobile; Ihapscc--------
Air Cellular Mobile N,INAPSCC--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Communications; Cellular Mobile; Inapscc--------
Air Cellular Mobile U,IUAPSCC--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Communications; Cellular Mobile; Iuapscc--------
Air Controlled Intercept F,IFAPSRC--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Controlled Intercept; Ifapsrc--------
Air Controlled Intercept H,IHAPSRC--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Controlled Intercept; Ihapsrc--------
Air Controlled Intercept N,INAPSRC--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Controlled Intercept; Inapsrc--------
Air Controlled Intercept U,IUAPSRC--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Controlled Intercept; Iuapsrc--------
Air Data Transmission F,IFAPSRD--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Data Transmission; Ifapsrd--------
Air Data Transmission H,IHAPSRD--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Data Transmission; Ihapsrd--------
Air Data Transmission N,INAPSRD--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Data Transmission; Inapsrd--------
Air Data Transmission U,IUAPSRD--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Data Transmission; Iuapsrd--------
Air Early Warning F,IFAPSRE--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Early Warning; Ifapsre--------
Air Early Warning H,IHAPSRE--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Early Warning; Ihapsre--------
Air Early Warning N,INAPSRE--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Early Warning; Inapsre--------
Air Early Warning U,IUAPSRE--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Early Warning; Iuapsre--------
Air Fire Control F,IFAPSRF--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Fire Control; Ifapsrf--------
Air Fire Control H,IHAPSRF--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Fire Control; Ihapsrf--------
Air Fire Control N,INAPSRF--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Fire Control; Inapsrf--------
Air Fire Control U,IUAPSRF--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Fire Control; Iuapsrf--------
Air IFF (transponder) F,IFAPSRI--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Iff (transponder); Ifapsri--------
Air IFF (transponder) H,IHAPSRI--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Iff (transponder); Ihapsri--------
Air IFF (transponder) N,INAPSRI--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Iff (transponder); Inapsri--------
Air IFF (transponder) U,IUAPSRI--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Iff (transponder); Iuapsri--------
Air Missile Acquisition F,IFAPSRMA-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Missile Acquisition; Ifapsrma-------
Air Missile Acquisition H,IHAPSRMA-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Missile Acquisition; Ihapsrma-------
Air Missile Acquisition N,INAPSRMA-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Missile Acquisition; Inapsrma-------
Air Missile Acquisition U,IUAPSRMA-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Missile Acquisition; Iuapsrma-------
Air Missile Downlink F,IFAPSRMD-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Missile Downlink; Ifapsrmd-------
Air Missile Downlink H,IHAPSRMD-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Missile Downlink; Ihapsrmd-------
Air Missile Downlink N,INAPSRMD-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Missile Downlink; Inapsrmd-------
Air Missile Downlink U,IUAPSRMD-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Missile Downlink; Iuapsrmd-------
Air Missile Guidance F,IFAPSRMG-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Missile Guidance; Ifapsrmg-------
Air Missile Guidance H,IHAPSRMG-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Missile Guidance; Ihapsrmg-------
Air Missile Guidance N,INAPSRMG-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Missile Guidance; Inapsrmg-------
Air Missile Guidance U,IUAPSRMG-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Missile Guidance; Iuapsrmg-------
Air Missile Tracking F,IFAPSRMT-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Missile Tracking; Ifapsrmt-------
Air Missile Tracking H,IHAPSRMT-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Missile Tracking; Ihapsrmt-------
Air Missile Tracking N,INAPSRMT-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Missile Tracking; Inapsrmt-------
Air Missile Tracking U,IUAPSRMT-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Missile Tracking; Iuapsrmt-------
Air Multifunction F,IFAPSRMF-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Multifunction; Ifapsrmf-------
Air Multifunction H,IHAPSRMF-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Multifunction; Ihapsrmf-------
Air Multifunction N,INAPSRMF-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Multifunction; Inapsrmf-------
Air Multifunction U,IUAPSRMF-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Multifunction; Iuapsrmf-------
Air Omni-line Of Sight (LOS) F,IFAPSCO--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Communications; Omni-line Of Sight (LOS); Ifapsco--------
Air Omni-line Of Sight (LOS) H,IHAPSCO--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Communications; Omni-line Of Sight (LOS); Ihapsco--------
Air Omni-line Of Sight (LOS) N,INAPSCO--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Communications; Omni-line Of Sight (LOS); Inapsco--------
Air Omni-line Of Sight (LOS) U,IUAPSCO--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Communications; Omni-line Of Sight (LOS); Iuapsco--------
Air Point-to-point Line Of Sight (LOS) F,IFAPSCP--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Communications; Point-to-point Line Of Sight (LOS); Ifapscp--------
Air Point-to-point Line Of Sight (LOS) H,IHAPSCP--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Communications; Point-to-point Line Of Sight (LOS); Ihapscp--------
Air Point-to-point Line Of Sight (LOS) N,INAPSCP--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Communications; Point-to-point Line Of Sight (LOS); Inapscp--------
Air Point-to-point Line Of Sight (LOS) U,IUAPSCP--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Communications; Point-to-point Line Of Sight (LOS); Iuapscp--------
Air Satellite Uplink F,IFAPSCS--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Communications; Satellite Uplink; Ifapscs--------
Air Satellite Uplink H,IHAPSCS--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Communications; Satellite Uplink; Ihapscs--------
Air Satellite Uplink N,INAPSCS--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Communications; Satellite Uplink; Inapscs--------
Air Satellite Uplink U,IUAPSCS--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Communications; Satellite Uplink; Iuapscs--------
Air Target Acquisition F,IFAPSRTA-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Target Acquisition; Ifapsrta-------
Air Target Acquisition H,IHAPSRTA-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Target Acquisition; Ihapsrta-------
Air Target Acquisition N,INAPSRTA-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Target Acquisition; Inapsrta-------
Air Target Acquisition U,IUAPSRTA-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Target Acquisition; Iuapsrta-------
Air Target Illuminator F,IFAPSRTI-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Target Illuminator; Ifapsrti-------
Air Target Illuminator H,IHAPSRTI-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Target Illuminator; Ihapsrti-------
Air Target Illuminator N,INAPSRTI-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Target Illuminator; Inapsrti-------
Air Target Illuminator U,IUAPSRTI-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Target Illuminator; Iuapsrti-------
Air Target Tracking F,IFAPSRTT-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Target Tracking; Ifapsrtt-------
Air Target Tracking H,IHAPSRTT-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Target Tracking; Ihapsrtt-------
Air Target Tracking N,INAPSRTT-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Target Tracking; Inapsrtt-------
Air Target Tracking U,IUAPSRTT-------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Target Tracking; Iuapsrtt-------
Air Unknown F,IFAPSRU--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Unknown; Ifapsru--------
Air Unknown H,IHAPSRU--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Unknown; Ihapsru--------
Air Unknown N,INAPSRU--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Unknown; Inapsru--------
Air Unknown U,IUAPSRU--------,Signals Intelligence.style,Air Track,P,Appendix D;  Signals Intelligence; Air Track; Signal Intercept; Radar; Unknown; Iuapsru--------
Communications Tropospheric Scatter F,IFGPSCT--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Communications; Tropospheric Scatter; Ifgpsct--------
Communications Tropospheric Scatter H,IHGPSCT--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Communications; Tropospheric Scatter; Ihgpsct--------
Communications Tropospheric Scatter N,INGPSCT--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Communications; Tropospheric Scatter; Ingpsct--------
Communications Tropospheric Scatter U,IUGPSCT--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Communications; Tropospheric Scatter; Iugpsct--------
Ground Air Traffic Control F,IFGPSRAT-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Air Traffic Control; Ifgpsrat-------
Ground Air Traffic Control H,IHGPSRAT-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Air Traffic Control; Ihgpsrat-------
Ground Air Traffic Control N,INGPSRAT-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Air Traffic Control; Ingpsrat-------
Ground Air Traffic Control U,IUGPSRAT-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Air Traffic Control; Iugpsrat-------
Ground Antiaircraft F,IFGPSRAA-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Antiaircraft; Ifgpsraa-------
Ground Antiaircraft H,IHGPSRAA-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Antiaircraft; Ihgpsraa-------
Ground Antiaircraft N,INGPSRAA-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Antiaircraft; Ingpsraa-------
Ground Antiaircraft U,IUGPSRAA-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Antiaircraft; Iugpsraa-------
Ground Battlefield Surveillance F,IFGPSRB--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Battlefield Surveillance; Ifgpsrb--------
Ground Battlefield Surveillance H,IHGPSRB--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Battlefield Surveillance; Ihgpsrb--------
Ground Battlefield Surveillance N,INGPSRB--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Battlefield Surveillance; Ingpsrb--------
Ground Battlefield Surveillance U,IUGPSRB--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Battlefield Surveillance; Iugpsrb--------
Ground Cellular Mobile F,IFGPSCC--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Communications; Cellular Mobile; Ifgpscc--------
Ground Cellular Mobile H,IHGPSCC--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Communications; Cellular Mobile; Ihgpscc--------
Ground Cellular Mobile N,INGPSCC--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Communications; Cellular Mobile; Ingpscc--------
Ground Cellular Mobile U,IUGPSCC--------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Communications; Cellular Mobile; Iugpscc--------
Ground Coastal Surveillance F,IFGPSRCS-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Coastal Surveillance; Ifgpsrcs-------
Ground Coastal Surveillance H,IHGPSRCS-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Coastal Surveillance; Ihgpsrcs-------
Ground Coastal Surveillance N,INGPSRCS-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Coastal Surveillance; Ingpsrcs-------
Ground Coastal Surveillance U,IUGPSRCS-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Coastal Surveillance; Iugpsrcs-------
Ground Controlled Approach F,IFGPSRCA-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Controlled Approach; Ifgpsrca-------
Ground Controlled Approach H,IHGPSRCA-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Controlled Approach; Ihgpsrca-------
Ground Controlled Approach N,INGPSRCA-------,Signals Intelligence.style,Ground Track,P,Appendix D;  Signals Intelligence; Ground Track; Signal Intercept; Radar; Controlled Approach; Ingpsrca-------
